filename,timestamp,file_index,B1_mean,B1_std,B1_rms,B1_peak,B1_kurtosis,B1_skew,B1_crest_factor,B1_shape_factor,B2_mean,B2_std,B2_rms,B2_peak,B2_kurtosis,B2_skew,B2_crest_factor,B2_shape_factor,B3_mean,B3_std,B3_rms,B3_peak,B3_kurtosis,B3_skew,B3_crest_factor,B3_shape_factor,B4_mean,B4_std,B4_rms,B4_peak,B4_kurtosis,B4_skew,B4_crest_factor,B4_shape_factor
2004.02.15.19.42.39,2004-02-15 19:42:39,487,-0.0023765625,0.07583848610119465,0.0758757143191252,0.347,0.3259681516945001,0.0036747950322403976,4.573268312711427,1.2660376643764737,-0.0012523437500000004,0.09217221957245623,0.09218072697576891,0.449,0.291494153558693,0.17219023278617712,4.870866337580809,1.261768991395378,-0.001194384765625,0.09886664421133029,0.09887385848938092,0.671,1.2885650506973771,-0.034734752470018955,6.786424746153359,1.2901391558100583,-0.002572607421875,0.05580713773966139,0.055866402529969876,0.269,0.17175705466639446,-0.017575230685816803,4.815058565041722,1.2618088620045713
2004.02.15.19.52.39,2004-02-15 19:52:39,488,-0.0020783691406250004,0.07863962230433474,0.07866708215291275,0.408,0.49377479186991025,0.0054440430764863944,5.186413285380679,1.272858728321215,-0.0021427734374999995,0.09362595035880435,0.0936504674766429,0.42,0.17529061294485926,0.1317508330020191,4.484761382582003,1.2579849366217684,-0.0019360351562499995,0.10044087341829527,0.10045953058399314,1.035,2.2134318909436717,-0.04399443254732123,10.30265614405442,1.298008637167853,-0.0030837890625000004,0.05565122898900576,0.05573660415713134,0.256,0.24360978167434366,0.019874826823275966,4.593031884007335,1.2620073555976226
2004.02.15.20.02.39,2004-02-15 20:02:39,489,-0.002196484375,0.07485720499714194,0.07488942304220102,0.32,0.29257708015378325,0.009540303706430484,4.272966555232726,1.266904934268403,-0.001974658203125,0.09192516642915423,0.09194637294666318,0.422,0.12417985261512499,0.0901456405456945,4.5896318307715775,1.2544821236811294,-0.002176806640625,0.09782407399154083,0.09784829042682926,0.725,1.7085205361754578,0.0474907518800874,7.409429401754887,1.2989045071947478,-0.003147216796874999,0.05461912651728872,0.054709724501939554,0.266,0.07433328764404212,-0.023806390693765184,4.8620241176789305,1.2580662145453343
2004.02.15.20.12.39,2004-02-15 20:12:39,490,-0.0021729980468749997,0.07547957028666866,0.07551084326884368,0.408,0.48153185523704645,-0.002449477084000238,5.403197505653386,1.2712963349316395,-0.001814697265625,0.09199618702190057,0.09201408344777649,0.464,0.12397439241100461,0.09708313856179622,5.042706318575111,1.2564656437823833,-0.0016687988281250004,0.09796320470312117,0.09797741762893313,0.833,1.4417735958423865,-0.0012424599438327307,8.50195912648765,1.2923158403789468,-0.0026416992187500003,0.0539437309864423,0.054008376086492366,0.244,0.17595597142005115,-0.009193915626213143,4.517817747551662,1.2625578060380467
2004.02.15.20.22.39,2004-02-15 20:22:39,491,-0.001290380859375,0.0774549037472992,0.07746565172555915,0.376,0.4419314838847854,0.02954659065575356,4.853764108666782,1.2703425787405536,-0.001362109375,0.09216523846596414,0.09217530321858182,0.41,0.22510383637752973,0.08858619057573126,4.44804612172241,1.2621283382072703,-0.0011760253906249998,0.09903752308066109,0.09904450521695726,0.754,1.7722427872780573,-0.050904510589514576,7.612739327117248,1.3031125217015778,-0.0033215820312500004,0.055594462325371734,0.055693600605792225,0.247,0.1320767195381305,0.02104727419253886,4.434979913550635,1.2592377266326904
2004.02.15.20.32.39,2004-02-15 20:32:39,492,-0.0021988769531249997,0.07784892877637682,0.07787997670444166,0.4,0.5218113449751556,0.018004148626003233,5.1361083673409365,1.2749584318129037,-0.00114091796875,0.09199979495103416,0.0920068691177118,0.439,0.2284831042619735,0.11061534138070697,4.771382878362614,1.259483506694609,-0.00190693359375,0.09851697253624132,0.09853542648934696,0.833,1.9564255388837344,-0.029704044002885968,8.453812295520523,1.2954035347484472,-0.00286552734375,0.05600676911442019,0.056080027047013356,0.259,0.21616682619457483,0.03610348342497581,4.618400055029815,1.2611552517688096
2004.02.15.20.42.39,2004-02-15 20:42:39,493,-0.001991064453125,0.07809715296357081,0.07812252964844313,0.444,0.4536244074601776,0.041707054460016095,5.683379711307752,1.2711055131973645,-0.001694384765625,0.09260942961083468,0.09262492856989486,0.544,0.24370653947162646,0.10901966885621521,5.873148928687131,1.2617630461710585,-0.001030908203125,0.09804752749661057,0.0980529470231358,0.872,1.6769416502505088,0.08999919096600392,8.893154428028051,1.293120519375851,-0.002872412109375,0.05548441223106757,0.05555871445554806,0.298,0.1464604625948973,-0.02048068508604215,5.3636950192291915,1.260919570396451
2004.02.15.20.52.39,2004-02-15 20:52:39,494,-0.0023245117187500005,0.07607857372246403,0.07611407711044653,0.415,0.4236777373486098,0.0430331988739695,5.452342270376709,1.2658051836908253,-0.001357568359375,0.09229433177650456,0.09230431555415962,0.464,0.2211077355322626,0.10713517640693226,5.026850556383224,1.2593842173613643,-0.00174345703125,0.09580902536794321,0.09582488708250587,0.803,1.7354398326382299,0.09200546060971193,8.379868992786932,1.2978494234882867,-0.00306875,0.05441622593061053,0.05450268682453875,0.281,0.22486259462368352,-0.012051685066980391,5.155709128700887,1.2582798549047156
2004.02.15.21.02.39,2004-02-15 21:02:39,495,-0.0018037109375,0.07744978934149171,0.077470789606067,0.408,0.29830253571617815,-0.002287430527862203,5.266501117061651,1.2645792055877443,-0.0015994628906249998,0.0917077579108749,0.09172170486083502,0.479,0.09993211454596151,0.07844557104284684,5.222318978117164,1.254557686856822,-0.0012136230468750002,0.09747786267095195,0.09748541732893631,0.879,2.3803457640821843,-0.04353721252214661,9.016733210815204,1.3004600276679708,-0.002373974609375,0.054792127025761354,0.05484353142762713,0.266,0.17360671949207918,-0.024505702052833346,4.850161779808438,1.260557178861121
2004.02.15.21.12.39,2004-02-15 21:12:39,496,-0.002238525390625,0.07690184928854053,0.07693442285428465,0.393,0.3992394228624758,0.04931177367938912,5.108246548418904,1.2657052519901943,-0.002332568359375,0.09182339693377838,0.09185301900106156,0.42,0.14464925198802447,0.12183164125208097,4.5725225427282465,1.256113855309173,-0.00205771484375,0.09970894748245672,0.09973017797255503,0.713,1.5627694128802112,-0.010598036655870023,7.1492903601978135,1.3011046279003233,-0.002848828125,0.05602648646958606,0.0560988681509039,0.271,0.1990257947915044,-0.003961459092809475,4.830756999785093,1.2617923325548652
2004.02.15.21.22.39,2004-02-15 21:22:39,497,-0.0023425781250000005,0.07841605485970027,0.07845103780085545,0.393,0.42221413329817725,0.033720105512480336,5.009493959756319,1.2725612165194673,-0.0013029785156250002,0.09335630068638749,0.09336539311147024,0.479,0.183566963826288,0.1350044622657311,5.130380583607839,1.2594200131617443,-0.001166015625,0.0998297812868535,0.0998365906079467,0.791,1.3172587511397262,-0.015660181627326086,7.922946839262746,1.2869005775674704,-0.002760791015625,0.056404881871905996,0.05647240623539629,0.254,0.09353129567488061,-0.0007357928665101285,4.497771866515501,1.258110845239493
2004.02.15.21.32.39,2004-02-15 21:32:39,498,-0.0023398925781250002,0.07709048084366325,0.07712598352036994,0.378,0.47643644736944246,0.031190357230299122,4.901072021988095,1.2702588001061346,-0.0019380859375000004,0.09327403172788161,0.09329416472574799,0.518,0.09321172243452747,0.0916029339230127,5.552330111135436,1.2565498680642964,-0.003301708984375,0.09861943968507489,0.09867469364541055,0.637,0.9472235555081192,0.07154377905950501,6.455555892466938,1.286063855789068,-0.002913916015625,0.05454991677010845,0.054627688274096635,0.244,0.06793219412311657,-0.00749769357007298,4.466599406068954,1.2578434899453463
2004.02.15.21.42.39,2004-02-15 21:42:39,499,-0.0021673339843750004,0.07661851316675722,0.07664916109445931,0.386,0.36493871305970593,-0.009899719407707676,5.035932481039281,1.26775193659889,-0.0008167968749999999,0.09175100599272734,0.09175464161453903,0.405,0.0825623377131195,0.12331979908891982,4.413945636684014,1.255711815315883,-0.002115283203125,0.10024478604747955,0.10026710104882047,0.774,1.1279737055499819,-0.037010201288035144,7.719381451181442,1.2834790565056757,-0.00280029296875,0.054100381055801436,0.054172805641703195,0.298,0.14743494367123766,-0.054189095189979365,5.500915015754589,1.257610621156842
2004.02.15.21.52.39,2004-02-15 21:52:39,500,-0.0018611816406249998,0.0760743867622998,0.07609715052720026,0.391,0.4046983336170258,0.055313966560265174,5.13816873944893,1.2718909823311528,-0.0008675781250000002,0.09097112481652912,0.09097526170441886,0.483,0.22141653338927503,0.12551073703954746,5.309135593028359,1.2585794707206526,-0.0012652832031249998,0.09769002858720544,0.09769822223025927,0.977,2.1162770492780796,0.08794990142882557,10.000181965413509,1.3002667594283817,-0.0026890625,0.055296439206922204,0.055361785069610515,0.261,0.14780211545865773,0.0013898435848655616,4.714443359653688,1.2616048868433025
2004.02.15.22.02.39,2004-02-15 22:02:39,501,-0.00169091796875,0.07745153396046593,0.07746998977930906,0.432,0.4164259373181851,-0.020252264884347868,5.576352872004379,1.267246800448125,-0.0009208984374999998,0.09242206806178821,0.09242665588860176,0.4,0.14491202925303215,0.13189057552016445,4.327755842233483,1.2553755337779653,-0.002423095703125,0.09774706998778977,0.09777709897508913,0.735,1.6722173955776913,-0.025215007017387568,7.517097640494094,1.292907795320826,-0.0026311035156249994,0.05486028507285066,0.05492334279688715,0.234,0.04412977604103974,-0.024244389500215156,4.260483577362707,1.255947178024469
2004.02.15.22.12.39,2004-02-15 22:12:39,502,-0.0019993652343750002,0.07797954553010326,0.07800517279271853,0.518,0.5485896012354452,0.007311364391002869,6.640585251653378,1.2694138764559106,-0.00126181640625,0.09217607877884813,0.09218471500030523,0.461,0.16840468050521995,0.12110072590689669,5.000829041978094,1.2574416172508158,-0.0010722656250000003,0.09988303683414264,0.09988879216799676,0.798,1.5518758566106472,0.008945851359172632,7.988884264992347,1.292617598413121,-0.0029587890625000003,0.05508313284767743,0.05516254124885156,0.249,0.1476125325989739,0.009965837042830378,4.513932722510024,1.2604726286565044
2004.02.15.22.22.39,2004-02-15 22:22:39,503,-0.0016881347656250005,0.07761817449257592,0.07763653012948785,0.4,0.37794366180997097,-0.04333381849214864,5.152213775304627,1.2707089190811482,-0.0009130371093749997,0.09378466601760534,0.09378911033162045,0.459,0.07664734567438325,0.1107994529985825,4.893958353769039,1.256630363617656,-0.001194482421875,0.09990656777214127,0.09991370812989389,0.881,1.7611751224031407,0.0632100787051857,8.81760887960085,1.2967542008220885,-0.0029937988281249998,0.05502290104383667,0.05510428722615986,0.256,0.11737544548996981,-0.033129200779495965,4.645736527710101,1.2613157753819915
2004.02.15.22.32.39,2004-02-15 22:32:39,504,-0.0021275390625000003,0.07915981624047037,0.0791884014846082,0.415,0.3224069468935795,-0.001681793624637338,5.2406664640233105,1.2657190394243205,-0.0019146484374999995,0.09389200152028808,0.09391152127468173,0.535,0.221932647612467,0.15040853679166344,5.696851597528475,1.2605540278217875,-0.0016794921875,0.10011828067992691,0.10013236649711471,0.857,1.87083602381965,-0.0054244477732732985,8.558671186750532,1.2975109496391697,-0.002695556640625,0.056236892047227836,0.056301456932608546,0.242,0.18007713659528068,-0.009401010668099513,4.29829018971335,1.2618823581978829
2004.02.15.22.42.39,2004-02-15 22:42:39,505,-0.0020180175781249997,0.07752226883677524,0.07754853035710525,0.391,0.26772012120441113,-0.019434228180003843,5.0420039967163,1.263207297164665,-0.0017718749999999998,0.09341371253436578,0.09343051552072669,0.371,0.08494396205026744,0.12773862984369944,3.9708653851716904,1.255835950639964,-0.0004156250000000002,0.09934499207897635,0.09934586149061521,0.723,0.9054034323123585,-0.024489932896276788,7.277605620927639,1.2826320097233004,-0.003001708984375,0.05537578430427643,0.05545708019847984,0.251,0.08871633217315633,-0.047838320013957124,4.52602263050409,1.2573839829872775
2004.02.15.22.52.39,2004-02-15 22:52:39,506,-0.002165966796875,0.07853056446143572,0.07856042875899338,0.454,0.3885134945276114,0.016657463161549042,5.778990863107112,1.267456049150654,-0.001086865234375,0.09290635418414842,0.09291271131458885,0.4,0.16694227093413616,0.09884934719348648,4.3051159990978904,1.2603949771864582,-0.0010714843750000002,0.09843140441118947,0.0984372361107574,0.737,1.377376549700779,0.03685920283137878,7.487004197992301,1.2917477827168755,-0.0027323730468749997,0.05564216384450137,0.055709211623982124,0.256,0.09911456891856929,-0.01239933154472824,4.595290303655907,1.2585000182656194
2004.02.15.23.02.39,2004-02-15 23:02:39,507,-0.0017487792968749998,0.07896260563918973,0.0789819683115037,0.442,0.4070034550620161,-0.05530929399221074,5.596214040358663,1.265985321307251,-0.001068701171875,0.0940260244729929,0.0940320977134437,0.4,0.17875891084395246,0.12262309531114496,4.253866602221002,1.2595382867195746,-0.0012680664062500002,0.10032827327202233,0.10033628660736976,0.759,1.6491722736048198,0.001055635137715524,7.564561393128645,1.2924322518984592,-0.00288017578125,0.05535243171572592,0.05542731374850309,0.254,0.11642061019908034,0.027041812184948975,4.582578205981698,1.2549515725921334
2004.02.15.23.12.39,2004-02-15 23:12:39,508,-0.0016450195312500003,0.07905916720124433,0.07907627967862739,0.391,0.3474743632273807,-0.05523747146277392,4.9445927601684945,1.2655309254131788,-0.00174697265625,0.0933359917924595,0.09335233943155227,0.479,0.20756383670963263,0.1499901948761388,5.131097976941563,1.258762232415959,-0.0015707519531250002,0.09910718813615328,0.09911963479529738,0.61,1.0279646601197951,0.04078854262413428,6.154179252776472,1.2918349867204348,-0.002749267578125,0.05531479757278558,0.05538307776509333,0.266,0.31828470769416706,-0.01992850478558889,4.802911118956513,1.2673855522818747
2004.02.15.23.22.39,2004-02-15 23:22:39,509,-0.001830859375,0.07819904743892489,0.07822047728316575,0.457,0.545918411380272,0.027530549424184834,5.842459875891776,1.2706408545093417,-0.0021032714843749996,0.09350812876722209,0.09353178014174848,0.374,0.09523401377016372,0.11135372709418645,3.998640883699623,1.25465673347997,-0.002201318359375,0.09838138752005536,0.09840601207695912,0.723,1.447449848286639,0.044533254595119996,7.347112079235288,1.2869371295670222,-0.0033343749999999997,0.0551682636526937,0.05526893676463977,0.276,0.03833948077185578,-0.02440345138620607,4.993763516300907,1.255719229533352
2004.02.15.23.32.39,2004-02-15 23:32:39,510,-0.00127177734375,0.07780511614291777,0.07781550947995522,0.403,0.43269991308322364,-0.016503285146634926,5.178916165855218,1.2717956029539077,-0.0017070800781249999,0.09281572905088606,0.09283142615321939,0.461,0.1367027062292463,0.12971660299700508,4.965990711368733,1.2541204164099633,-0.001613427734375,0.09858919871314034,0.09860239982856972,0.669,1.3241064050174147,0.012312784325346186,6.784824721945149,1.2911445233082597,-0.0027872558593749997,0.054985180919862445,0.05505578004184143,0.251,0.11637561101918203,0.0028072309904402606,4.5590126923866015,1.257366749510635
2004.02.15.23.42.39,2004-02-15 23:42:39,511,-0.0025516601562500002,0.0774870854107122,0.077529087283419,0.366,0.30299900081291,-0.0021083022448274637,4.720808832200398,1.2642752553674281,-0.0012275390625000001,0.09196139742631164,0.09196958991291633,0.427,0.053420771645599,0.1336429233375822,4.642839012376976,1.254271632123454,-0.00195234375,0.10204656744888867,0.1020652417535899,0.715,1.270942488442004,0.05073663696271782,7.005323141507687,1.2866559754631435,-0.0032288085937500002,0.05457251384828425,0.05466794739750387,0.259,0.14605779818783038,-0.018178292945666877,4.737693883341702,1.2619898809708163
2004.02.15.23.52.39,2004-02-15 23:52:39,512,-0.00167529296875,0.08151823352707728,0.08153544630347129,0.483,0.5666889213621582,0.009621055882152025,5.9238039637668205,1.2707531926206503,-0.0014719238281250002,0.09373591973853232,0.09374747574726679,0.427,0.17405964614203873,0.1440700913644862,4.554789306019786,1.2589899240743216,-0.0013024414062499999,0.10046491406895885,0.10047335623188866,0.725,1.3488460736869783,0.06000444003936432,7.2158433557920345,1.2893726474721785,-0.0032422363281250006,0.055867406881288675,0.0559614085602469,0.276,0.1751888520180298,-0.0220975051093146,4.931970211272722,1.2570452614020293
2004.02.16.00.02.39,2004-02-16 00:02:39,513,-0.0016622070312500002,0.07678379216775025,0.07680178169726923,0.474,0.3561730038030797,-0.003874625622430125,6.171731820862869,1.2642288914752575,-0.00150595703125,0.09292981466028558,0.092942016114215,0.493,0.24894003277124988,0.16129380244795247,5.304382459211558,1.261361476071056,-0.0013680175781249997,0.09914290241954574,0.0991523402258647,0.647,1.08019172758289,0.01773472321556211,6.525312448764823,1.2871842101656197,-0.003230810546875,0.05553375678366335,0.055627657503231925,0.256,0.09074411967391516,-0.019034874284573147,4.602027327595569,1.2582621147404571
2004.02.16.00.12.39,2004-02-16 00:12:39,514,-0.002186083984375,0.07828435555027986,0.07831487270697295,0.374,0.38899196237205436,0.015403101465941076,4.7755935376333705,1.2704460518295662,-0.001631591796875,0.09127656113858855,0.09129114253353457,0.396,0.14402135686401252,0.14522645356047942,4.3377702262246824,1.2576034637702544,-0.0026013671874999997,0.09892458053916402,0.09895877801435177,0.857,1.9026449767325007,-0.10648191389264104,8.660171610806584,1.2948548749366997,-0.0033023925781249996,0.0555147759235149,0.05561291345162672,0.234,0.07273194036230812,0.016011927949552356,4.20765583884646,1.2585513430699051
2004.02.16.00.22.39,2004-02-16 00:22:39,515,-0.001882373046875,0.0771200007359263,0.07714297013854778,0.361,0.35279620493135777,0.011436284171182236,4.679622775110275,1.2665052386829803,-0.0016279785156249997,0.09267635810695352,0.09269065576429819,0.471,0.2273541581982923,0.15672626932668926,5.081418359987651,1.260178979135254,-0.0021667968750000003,0.09992932859755807,0.09995281748233138,0.825,1.907774999211055,0.006801102480524355,8.253894395181355,1.2966348237556733,-0.0031540039062500002,0.05600151725748696,0.05609026364513943,0.247,0.1440839176423343,0.011791288633062325,4.403616313210254,1.2631164226913874
2004.02.16.00.32.39,2004-02-16 00:32:39,516,-0.002467822265625,0.07831569065068257,0.07835456303769503,0.422,0.44221756979937377,0.020784239769755124,5.385774403425402,1.271273190009494,-0.0019104003906250003,0.09188668946275966,0.09190654672044928,0.383,0.1542288177478568,0.14632177626418016,4.167276583298959,1.259228784290466,-0.0008291992187500003,0.09868758078162938,0.09869106429598883,0.603,1.0410534543837802,0.01605290183448971,6.109975652826233,1.2878188157670112,-0.0032222656249999994,0.0549430103566818,0.05503741802458124,0.269,0.15833503429849793,0.008596256268880687,4.8875839320779395,1.2614163393027351
2004.02.16.00.42.39,2004-02-16 00:42:39,517,-0.00238388671875,0.07738437691901005,0.07742108696622162,0.378,0.28391523619049686,-0.030332739751400772,4.882390764739835,1.2665682497345727,-0.0009399902343749999,0.09364537214940152,0.09365008973108689,0.481,0.24764310640818454,0.1306700452178317,5.136140300358232,1.265714633011569,-0.0007011230468750003,0.10123130411257436,0.10123373205537459,1.025,2.7835504465928764,0.09196922386465659,10.12508359801778,1.301568293089563,-0.003038720703125,0.05491505527293062,0.054999064711507825,0.249,0.09491692448447919,0.018487009313886332,4.527349715965261,1.2570948219755165
2004.02.16.00.52.39,2004-02-16 00:52:39,518,-0.002127880859375,0.0755417258715849,0.0755716893063095,0.4,0.37180724461967296,0.02686523503734251,5.292987409328746,1.26948214310058,-0.001750244140625,0.09177019678792829,0.09178688562668894,0.459,0.06146479126927051,0.07425631608325683,5.000714392542111,1.2542848281306582,-0.0018768554687499997,0.09979683009175153,0.0998144773207399,0.889,1.668858201748848,-0.14652463200796842,8.906523621251079,1.2942843673689686,-0.0029373046875000005,0.05397911538199557,0.05405897387344676,0.229,0.06097086548905395,0.0057369738701321,4.23611444301725,1.2561897761451222
2004.02.16.01.02.39,2004-02-16 01:02:39,519,-0.00119599609375,0.07787376769430278,0.07788295128949917,0.359,0.33128732679968653,0.017214517082513245,4.609481202960055,1.2657181645984112,-0.001129638671875,0.09256397935424383,0.09257087207875853,0.547,0.20745817529016009,0.1077663382097501,5.908986139123946,1.2592225419644048,-0.001260595703125,0.09897252129120934,0.09898054895920524,0.74,1.7788890337928418,-0.014600427338373584,7.476216365550674,1.2977025211077011,-0.00257373046875,0.05495117358055675,0.05501141305589459,0.249,0.1352599426178469,-0.018936907346423556,4.526333467329815,1.2593264486232565
2004.02.16.01.12.39,2004-02-16 01:12:39,520,-0.0018313964843749999,0.0790170110035342,0.0790382315149803,0.437,0.4731143985341144,-0.0568547050940825,5.528969862099893,1.274016534107483,-0.0010749023437499998,0.09279769744642186,0.0928039226886787,0.53,0.17316891823237235,0.08617357825036362,5.7109654920293105,1.2606251287830472,-0.0015154785156250002,0.10030529449717775,0.10031674226816217,0.688,1.184161396144856,0.054182931607639304,6.8582769380695146,1.289087381577924,-0.0029431152343750004,0.055420363019113426,0.05549845551412332,0.264,0.12320201736726188,-0.04950909476155264,4.756889134199724,1.2593091566028436
2004.02.16.01.22.39,2004-02-16 01:22:39,521,-0.0018272460937499998,0.07648061079752747,0.07650243562299178,0.398,0.4433637639149004,0.02637918504571029,5.202448742434371,1.273103172709883,-0.001838525390625,0.0917255291903372,0.0917439528299243,0.457,0.06905773995839448,0.11043839848679796,4.981254741085665,1.2555294567817652,-0.00125576171875,0.09898062870774625,0.09898859427668927,0.767,1.6679211123410305,0.005921241615797936,7.748367431667025,1.2979916374195166,-0.0033323242187500005,0.054220545810212774,0.05432284945265896,0.212,0.05019523438248408,0.0321097040974757,3.902593515179148,1.2562550748881036
2004.02.16.01.32.39,2004-02-16 01:32:39,522,-0.002473095703125,0.07818151679986492,0.07822062241816012,0.391,0.3201974871061335,0.016040020944363655,4.998681778697064,1.2704910449655435,-0.0020166015625,0.09219230240549166,0.09221435519856712,0.381,0.18693075231440437,0.15058197226953154,4.13167775428874,1.26145700904448,-0.002125439453125,0.09992432799619157,0.0999469300096775,0.745,1.891887378180031,0.008363864584479517,7.453955813628936,1.302053748794226,-0.003001318359375,0.055470180863765026,0.05555131750870654,0.254,0.09041978201163703,-0.008775108496980264,4.572348800911709,1.2582168310405115
2004.02.16.01.42.39,2004-02-16 01:42:39,523,-0.002377978515625,0.07958598161819926,0.0796214999353386,0.405,0.37007201037201254,0.01471983361289396,5.08656581864075,1.2678237777756707,-0.0012834960937499998,0.09341041832182628,0.09341923577765582,0.437,0.21623906625156764,0.11534534902396684,4.677837453520707,1.2593956067400256,-0.00201171875,0.10253359853001673,0.10255333168573194,0.776,1.8039115265374983,-0.09569019638746287,7.566794634990523,1.2958095850184472,-0.0029642578125,0.05652415043033405,0.056601823347397565,0.269,0.1778142482792111,-0.04553116541258325,4.752497076798995,1.262544619239451
2004.02.16.01.52.39,2004-02-16 01:52:39,524,-0.0022442871093750006,0.07952488089415834,0.07955654282244407,0.425,0.3755785190178629,0.00292026177753451,5.342112476512758,1.2697768676094385,-0.001659814453125,0.09286197096092039,0.0928768035343897,0.491,0.1046672839799676,0.13841013846332845,5.286572979637443,1.2566034922341136,-0.0018529296875,0.09919304761192657,0.09921035249896429,0.876,1.878038526544393,0.09708923282393185,8.829723692486075,1.2981383804728566,-0.002362548828125,0.05555586604226956,0.055606077803346955,0.239,0.10079533260991269,-0.004843659789125188,4.298091313781072,1.2582464883314555
2004.02.16.02.02.39,2004-02-16 02:02:39,525,-0.0013968261718749996,0.0800961141360331,0.080108293097824,0.498,0.5260048179163546,0.02152908415873024,6.2165848346296535,1.2716735530614751,-0.0012041992187500003,0.09402168343006209,0.09402939461030924,0.496,0.26473318765325127,0.11593234432581995,5.2749462235250775,1.2620601168256593,-0.00110849609375,0.09974924736403473,0.09975540643634936,0.759,1.8750917723132412,0.06909281242254671,7.608610170760949,1.300118572762701,-0.0022861328124999998,0.056784537974818555,0.05683053894034439,0.247,0.14806704856447173,-0.04488577204070036,4.346254753263531,1.2624789431247512
2004.02.16.02.12.39,2004-02-16 02:12:39,526,-0.0019568847656250003,0.07787621792826703,0.07790080048880675,0.391,0.33876064158508923,0.00792259653450327,5.019203879120359,1.266916062694912,-0.0016488769531250002,0.09257949658112928,0.0925941789877845,0.415,0.16677826397220796,0.12163417662954301,4.481923210904531,1.2597470882831463,-0.0020417480468750003,0.09934737708300334,0.09936835546772109,0.867,1.7398713224472235,0.05043487387575448,8.725111690930994,1.2927993149197872,-0.002809521484375,0.05513786872508277,0.055209401178745135,0.283,0.16326690193261761,-0.009155306420746015,5.125938589403703,1.2582709156311176
2004.02.16.02.22.39,2004-02-16 02:22:39,527,-0.001774755859375,0.07846345124382906,0.07848352017750684,0.396,0.2777135623768934,0.008623625909561575,5.045645239973481,1.2649337749049852,-0.0007003906249999998,0.09201297239895667,0.09201563800093303,0.405,0.11646974394962761,0.08464162797107001,4.401425766301738,1.2536807616092975,-0.0022007324218749997,0.09974953589652903,0.09977380986393987,0.881,2.018707243082355,0.030477263905853886,8.829972526872606,1.2930128651651656,-0.002953515625,0.05592804378297511,0.05600597589487661,0.239,0.1753126106419538,-0.001614653258928908,4.267401758137448,1.2642321005465538
2004.02.16.02.32.39,2004-02-16 02:32:39,528,-0.001760546875,0.0781415394123521,0.0781613696593864,0.435,0.370188493601602,0.03218013434806742,5.565409125961508,1.2667728551044866,-0.0019381347656249998,0.09293391485412981,0.09295412253625106,0.505,0.15218113607583827,0.12728695098202017,5.432787553914628,1.2555626614086688,-0.0009913574218749998,0.09970718101917343,0.09971210927629665,0.75,1.4548836534268341,0.04765513740131922,7.521654144551212,1.2936818692805196,-0.002831689453125,0.0552828340438439,0.05535530873437637,0.234,0.08925333455996753,0.0057873616698697625,4.227236833288276,1.2559775353884812
2004.02.16.02.42.39,2004-02-16 02:42:39,529,-0.0019248046874999996,0.07780462064750704,0.0778284258300751,0.398,0.458982255928821,0.00883134124852386,5.113812797254362,1.2698461781754302,-0.0016973144531250005,0.0909143802902989,0.09093022280805142,0.43,0.1875220017560708,0.10295554960358433,4.728900762815744,1.260981119053818,-0.001697216796875,0.09939486177333957,0.09940935112853758,0.947,2.148852572255282,0.06872358480604247,9.526266787271519,1.2913720152970452,-0.0022905761718750002,0.05480797612691937,0.05485581998592424,0.254,0.13241421240847773,-0.02861321829086705,4.63031999275875,1.2589124696034026
2004.02.16.02.52.39,2004-02-16 02:52:39,530,-0.002044921875,0.0794376532600419,0.07946396957701962,0.364,0.3304373931689537,0.04435393427507771,4.580692380931169,1.2672929303374951,-0.0021526367187500004,0.09378663369085884,0.09381133462384089,0.432,0.1670021931261787,0.14083657766618513,4.604987251617386,1.257336956129477,-0.002563818359375,0.0997972257091762,0.09983015287891793,0.85,1.3273999136932195,-0.10043907435510865,8.51446156784863,1.289103192717945,-0.003036083984375,0.056348268474332434,0.05643000235704076,0.266,0.1127331782603882,-0.03339731344155699,4.713804516912469,1.2597698969261282
2004.02.16.03.02.39,2004-02-16 03:02:39,531,-0.001803759765625,0.077098690150829,0.07711978716429153,0.398,0.3937705929486972,0.004784974714342335,5.160802624521303,1.2669777860600644,-0.001960693359375,0.0919651941840832,0.09198609275192432,0.537,0.1470235284974355,0.07827421274797941,5.837839002991744,1.2566380966404116,-0.0018544921875000002,0.09899495390063577,0.09901232266269941,0.818,1.8171464760694853,-0.0012566921796888344,8.261597930458029,1.294077188839108,-0.003121923828125,0.055578723972472245,0.055666336028131716,0.273,0.21885479768273042,0.03221669469451056,4.904220745946632,1.2617848234028697
2004.02.16.03.12.39,2004-02-16 03:12:39,532,-0.002038427734375,0.08223985284736413,0.08226511158434281,0.457,0.5003740741636844,-0.0072230627825329505,5.555210358299435,1.2727351248889265,-0.00193154296875,0.09307534121215925,0.09309538119584665,0.405,0.13053531876469915,0.12262183682953245,4.350376944566061,1.2579261676010907,-0.0007476562499999998,0.10044254466939338,0.10044532726578798,0.706,1.617052687039056,-0.02111953679339127,7.028699285650752,1.2932446550082406,-0.0027974121093750004,0.056287548432465924,0.05635701928816742,0.229,0.10824673896849779,-0.01752954800723647,4.0633802655365105,1.258157046222143
